,lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code
1333,5534,,,,,,LIXHINLOTY
1334,5539,,,,,,LJERLXERYO
1335,5550,,,,,,LJMVWKYUUM
1336,5555,,,,,,LJODVIOVVO
1337,5558,,,,,,LJVDFLSISA
1338,5559,,,,,,LKDJPQDHOK
1339,5560,,,,,,LKFPYQHWKE
1340,5568,,,,,,LKFTELMNZP
1341,5576,,,,,,LKIMQVWWXL
1342,5582,,,,,,LKJDVRQUWK
1343,5585,,,,,,LKRXEDHBRA
1344,5597,,,,,,LLHHSYSBZZ
1345,5599,,,,,,LLKIMZRFAG
1346,5606,,,,,,LMCSWAJNEV
1347,5621,,,,,,LMNRFBAMSB
1348,5624,,,,,,LMQBCPSWNV
1349,5626,,,,,,LMSCAUKTOS
1350,5628,,,,,,LMVSUQADIL
1351,5631,,,,,,LNPJIORHRL
1352,5633,,,,,,LNTFMHXDXM
1353,5635,,,,,,LNUWZZACWN
1354,5643,,,,,,LOFVJGSLFD
1355,5647,,,,,,LORDOPYUBO
1356,5649,,,,,,LOVMYISAAY
1357,5652,,,,,,LPESJXIBLB
1358,5659,,,,,,LPEUSIEUFA
1359,5661,,,,,,LPGTEFYWJL
1360,5662,,,,,,LPNPGIKQVW
1361,5669,,,,,,LPPRLFLFIS
1362,5671,,,,,,LQJXISEDOF
1363,5675,,,,,,LQPZBSQJWP
1364,5677,,,,,,LRIXNUKRNE
1365,5679,,,,,,LRPXVXSUVW
1366,5682,,,,,,LRRNQZHZPW
1367,5686,,,,,,LRZASXUMKT
1368,5689,,,,,,LSIGBTAGSN
1369,5692,,,,,,LSMYANDLTJ
1370,5700,,,,,,LSNPONBOHB
1371,5706,,,,,,LSRDZCXPII
1372,5710,,,,,,LSSFKTGEYJ
1373,5712,,,,,,LSUASLIFSQ
1374,5713,,,,,,LUBQTNWDCM
1375,5717,,,,,,LUDOOIRVBJ
1376,5719,,,,,,LUNQHYLFUU
1377,5725,,,,,,LUTOZVEDMC
1378,5727,,,,,,LUWHUOPKXR
1379,5744,,,,,,LUYEFWDJXD
1380,5749,,,,,,LVCNAHKKZY
1381,5761,,,,,,LVJQWQXXLU
1382,5773,,,,,,LVNGRTKBEU
1383,5774,,,,,,LVOUIOVNZB
1384,5777,,,,,,LWAWRRGLCS
1385,5780,,,,,,LWCELTGQJP
1386,5781,,,,,,LWOFFEDBBJ
1387,5782,,,,,,LWPKLICTCR
1388,5794,,,,,,LWZIMHYSKP
1389,5802,,,,,,LXBLRPVNRF
1390,5808,,,,,,LXBNGUBETM
1391,5813,,,,,,LXCVWXRWIZ
1392,5815,,,,,,LXDOIEJMIM
1393,5822,,,,,,LXGGISTXEU
1394,5833,,,,,,LXJQJDBLOC
1395,5837,,,,,,LXTYAPMYYW
1396,5838,,,,,,LXUDDZYENG
1397,5839,,,,,,LYAECLTHHT
1398,5842,,,,,,LYBCDYVCHQ
1399,5843,,,,,,LYBRITTTHJ
1400,5852,,,,,,LYPLICCMTF
1401,5857,,,,,,LYQTAAZWDC
1402,5860,,,,,,LYWGSLNBTH
1403,5864,,,,,,LYXMLYDSER
1404,5865,,,,,,LZCAIHHSLW
1405,5879,,,,,,LZMAMZGVDK
1406,5886,,,,,,LZROQLITBB
1407,5888,,,,,,LZRULEDIAM
1408,5889,,,,,,LZTIPXLSJM
1409,5893,,,,,,LZWPUGKLON
1410,5912,,,,,,MAHSOLTKEW
1411,5913,,,,,,MAXOMNPSPY
1412,5914,,,,,,MAZBBJQRNY
1413,5927,,,,,,MBFRWACPUX
1414,5928,,,,,,MBICZRJSZF
1415,5936,,,,,,MBJDHVKTCB
1416,5940,,,,,,MBKVOOOJIF
1417,5942,,,,,,MBQEZHLWZB
1418,5943,,,,,,MBWGJGUXWE
1419,5949,,,,,,MCFWIOWYZZ
1420,5951,,,,,,MCHXWWNLBG
1421,5954,,,,,,MCOMHBKHVI
1422,5964,,,,,,MCZWEFUHJV
1423,5965,,,,,,MDMSIDLLIW
1424,5969,,,,,,MDMTEYEJQZ
1425,5972,,,,,,MEABRPYKTZ
1426,5973,,,,,,MELNYFJEGF
1427,5974,,,,,,MEMJQUGZLG
1428,5981,,,,,,MEOQYCBNEH
1429,5989,,,,,,MEPQIJCKNY
1430,5995,,,,,,MEXAREOXRA
1431,5999,,,,,,MEYVSUAKKF
1432,6000,,,,,,MFDUAODPLQ
1433,6004,,,,,,MFELPVBLUU
1434,6010,,,,,,MFQNWOZXMS
1435,6022,,,,,,MFZTCBDXMA
1436,6026,,,,,,MGAQGZIRTE
1437,6027,,,,,,MGDUJEJIMW
1438,6031,,,,,,MGEPHNSUHQ
1439,6034,,,,,,MGKJJBXSDR
1440,6042,,,,,,MGMRNGEGBZ
1441,6043,,,,,,MGPHALZUZK
1442,6045,,,,,,MGRGVHVFZA
1443,6053,,,,,,MGXGTIJGZL
1444,6057,,,,,,MHCYGCCQFU
1445,6076,,,,,,MHPAZXXMOE
1446,6080,,,,,,MHRMRCHOJZ
1447,6085,,,,,,MHSUUXYIIR
1448,6086,,,,,,MHZLKADZAW
1449,6090,,,,,,MIPVLNBQFF
1450,6093,,,,,,MIZMIJBAIN
1451,6094,,,,,,MJAGJCZATH
1452,6095,,,,,,MKAUXKOLWQ
1453,6096,,,,,,MKCTDFDCNR
1454,6101,,,,,,MKFDWJVUNE
1455,6104,,,,,,MKGWCYTFDZ
1456,6107,,,,,,MKMEFFWXUB
1457,6111,,,,,,MKONXJUTAK
1458,6116,,,,,,MKOTJCXGWA
1459,6119,,,,,,MKPPMFDIXA
1460,6124,,,,,,MKSYUTUPJP
1461,6128,,,,,,MKSZSFHRSX
1462,6130,,,,,,MLFEFFQWQT
1463,6131,,,,,,MLMOLNDNQB
1464,6132,,,,,,MLOSPEFBIA
1465,6135,,,,,,MLQLAMULRV
1466,6138,,,,,,MLVCYRNKIF
1467,6140,,,,,,MMFXEKFWNT
1468,6144,,,,,,MMHXSOMSNQ
1469,6146,,,,,,MMKBBVBXCB
1470,6147,,,,,,MMKZHSKOQU
1471,6150,,,,,,MMLZNJPOHM
1472,6155,,,,,,MMXXIXDJAB
1473,6161,,,,,,MNCSDIPRDF
1474,6164,,,,,,MNIWAGGAWT
1475,6168,,,,,,MNVLQAHZSJ
1476,6176,,,,,,MOGYTJPQWY
1477,6178,,,,,,MOMOGJLAHZ
1478,6181,,,,,,MOMOKJHCOS
1479,6193,,,,,,MOWNTOZZBK
1480,6194,,,,,,MPHAMNJDFG
1481,6195,,,,,,MPHBRYQDLY
1482,6201,,,,,,MPHJSEGXUE
1483,6206,,,,,,MPIVSIEJIZ
1484,6207,,,,,,MPOMJZIBWT
1485,6209,,,,,,MPPOETBNWQ
1486,6214,,,,,,MPTVDVPJEP
1487,6220,,,,,,MPUEQUTADQ
1488,6221,,,,,,MQAVKEKNGF
1489,6243,,,,,,MQKUIATYIZ
1490,6249,,,,,,MQLWZAUPFM
1491,6250,,,,,,MQMFGWOUED
1492,6253,,,,,,MQNLHHLOPH
1493,6269,,,,,,MQPXELZJSL
1494,6271,,,,,,MQUXFVFJOX
1495,6273,,,,,,MRFCPRUMCU
1496,6274,,,,,,MRLSAAYQPZ
1497,6276,,,,,,MRZATVWSMW
1498,6277,,,,,,MSIAYQOZGV
1499,6281,,,,,,MSRVVGRLXS
1500,6284,,,,,,MSZPRLTPGO
1501,6286,,,,,,MTPFPWDOPG
1502,6297,,,,,,MTWQAORZVQ
1503,6301,,,,,,MUDVYPCTBF
1504,6309,,,,,,MUJOQYREGH
1505,6311,,,,,,MUKRIAPYOW
1506,6316,,,,,,MUOQTYXPPH
1507,6320,,,,,,MVEQFTZWIR
1508,6334,,,,,,MVLUAFBFWS
1509,6336,,,,,,MVSYMXKJUA
1510,6340,,,,,,MVWGYPYZQL
1511,6341,,,,,,MWJYTIJKNT
1512,6344,,,,,,MWMUDZGYZZ
1513,6346,,,,,,MWNFQXMJPB
1514,6348,,,,,,MWRKRZGTPS
1515,6349,,,,,,MWRMPBDBFY
1516,6351,,,,,,MWVFZVLZZI
1517,6354,,,,,,MWVQZIZJTI
1518,6358,,,,,,MXFWHYCTVP
1519,6360,,,,,,MXMPHIXNYO
1520,6366,,,,,,MXOTFVYTTU
1521,6367,,,,,,MXPBBSOMXU
1522,6371,,,,,,MYMLIMCPGJ
1523,6374,,,,,,MYXZQXLMBC
1524,6377,,,,,,NAAAKDTFVS
1525,6386,,,,,,NAGRTDWBYF
1526,6395,,,,,,NAOXGOYWZF
1527,6397,,,,,,NAQGOKPOGO
1528,6400,,,,,,NBAGSJXJMM
1529,6403,,,,,,NBUXBYCSKE
1530,6404,,,,,,NBXLXBSLMZ
1531,6412,,,,,,NDEBZTPSSU
1532,6422,,,,,,NDLGEQAYOY
1533,6423,,,,,,NDVBLOOWBA
1534,6424,,,,,,NEDLCGZVFP
1535,6425,,,,,,NEDMZJFCLZ
1536,6432,,,,,,NEISPEWQSX
1537,6439,,,,,,NEOQRZUJZS
1538,6454,,,,,,NFOTGMBOHM
1539,6457,,,,,,NGHFHYJCYU
1540,6459,,,,,,NGNNPMBPTA
1541,6464,,,,,,NGXJHYQSSD
1542,6469,,,,,,NGZAAIMXBD
1543,6471,,,,,,NHCZLWYOEP
1544,6474,,,,,,NHETICDBSB
1545,6476,,,,,,NHFILXCBHZ
1546,6480,,,,,,NHFOZRJPHH
1547,6484,,,,,,NHGLLLQDFC
1548,6488,,,,,,NHIPQVAMPK
1549,6491,,,,,,NHOPNFXMIN
1550,6493,,,,,,NHTYEOTPZH
1551,6505,,,,,,NIJOQAAGSO
1552,6508,,,,,,NIQXOUSFEL
1553,6515,,,,,,NIVAQCRVZZ
1554,6528,,,,,,NJATAEIJUD
1555,6529,,,,,,NJDCOGOAMC
1556,6531,,,,,,NJDRLDVZGL
1557,6535,,,,,,NJEBHCDREE
1558,6537,,,,,,NJTOBJPQRR
1559,6541,,,,,,NJTQROTNPX
1560,6543,,,,,,NJWXEUAJBW
1561,6544,,,,,,NJXMZWWFIW
1562,6550,,,,,,NJYZFFKUGS
1563,6556,,,,,,NKGHTIHDSE
1564,6560,,,,,,NKNUJUAYFZ
1565,6562,,,,,,NKVSFPUMAW
1566,6567,,,,,,NLAOLZQCEC
1567,6571,,,,,,NLAXLWDEOJ
1568,6572,,,,,,NLEYGGVYUT
1569,6575,,,,,,NLFVZVZIXY
1570,6579,,,,,,NLIGDSPZTV
1571,6581,,,,,,NLTEPCFHYL
1572,6588,,,,,,NMZITKJSLL
1573,6591,,,,,,NNERVZISQU
1574,6601,,,,,,NNKEZNVAAB
1575,6603,,,,,,NNSSYJCZBB
1576,6606,,,,,,NNYQZYJJII
1577,6610,,,,,,NOOHZVCBBL
1578,6617,,,,,,NOZPYAFHGB
1579,6619,,,,,,NPCZCIICRR
1580,6621,,,,,,NPKNVSKUGE
1581,6624,,,,,,NPUDUBHRXS
1582,6625,,,,,,NPUPCXSYNS
1583,6626,,,,,,NQDCKDPFQX
1584,6633,,,,,,NQIUEMBYDI
1585,6634,,,,,,NQJUNETRMZ
1586,6636,,,,,,NQLRKPFGAQ
1587,6644,,,,,,NQOOMFMQJU
1588,6646,,,,,,NQOZJZNBMM
1589,6647,,,,,,NRWRBIZCSX
1590,6648,,,,,,NSEVIOMPNX
1591,6649,,,,,,NSKFJJJYWD
1592,6651,,,,,,NSXPYDTGXR
1593,6652,,,,,,NSYKASOMUO
1594,6656,,,,,,NTKEJECHUP
1595,6657,,,,,,NTNUDZUIOU
1596,6668,,,,,,NTWEWJLCIP
1597,6671,,,,,,NUCHHTSXLA
1598,6674,,,,,,NUYUKTLZKO
1599,6680,,,,,,NUYXRDEGEB
1600,6685,,,,,,NVPQVUGXVJ
1601,6691,,,,,,NVROWWDEBX
1602,6692,,,,,,NVTEFCOFXJ
1603,6694,,,,,,NVVRXUKPMR
1604,6699,,,,,,NVWFHSQAJU
1605,6700,,,,,,NWGPYTLLMW
1606,6702,,,,,,NWMTGUJEYX
1607,6707,,,,,,NWTUJSIWDD
1608,6709,,,,,,NXJWQCYQBJ
1609,6715,,,,,,NXKUOTIMAQ
1610,6718,,,,,,NXRPDJYFAM
1611,6721,,,,,,NXSDSNQJJV
1612,6731,,,,,,NXSTFMJXGD
1613,6738,,,,,,NXZQXXWHZM
1614,6739,,,,,,NYXKVXPFGQ
1615,6740,,,,,,NZMSMRFOTQ
1616,6744,,,,,,NZSZCIKOEJ
1617,6747,,,,,,NZTFABLKKB
1618,6749,,,,,,NZVFZNGSBL
1619,6750,,,,,,OAHKFNEPLA
1620,6751,,,,,,OBCLJNYPMQ
1621,6756,,,,,,OBHAIGPEOC
1622,6761,,,,,,OBITZDMJXL
1623,6762,,,,,,OBXQXDODSO
1624,6765,,,,,,OBYMUIICAH
1625,6769,,,,,,OCFIVNUKOS
1626,6773,,,,,,OCSFCGGKUI
1627,6775,,,,,,OCSXVJKPQO
1628,6776,,,,,,ODOUQKUGNG
1629,6793,,,,,,ODTTYNSMBK
1630,6805,,,,,,ODXNTISXSX
1631,6806,,,,,,OEBEURDFWX
1632,6810,,,,,,OEJXQWSOJN
1633,6811,,,,,,OEMDTFORCZ
1634,6813,,,,,,OEYFWTVJAQ
1635,6814,,,,,,OEZDUFORBA
1636,6815,,,,,,OFVXYJDAUD
1637,6816,,,,,,OGPSOWPOOR
1638,6821,,,,,,OHDJDZBRFZ
1639,6827,,,,,,OHQQCGFJLY
1640,6828,,,,,,OHQWTZWVRW
1641,6833,,,,,,OHUQMUPWNC
1642,6840,,,,,,OHWICWDNHK
1643,6846,,,,,,OIAIOQBUDR
1644,6852,,,,,,OIFJMJRBRM
1645,6855,,,,,,OIZCSAWGUC
1646,6860,,,,,,OJDTLFZSRZ
1647,6870,,,,,,OJNTIDFSUP
1648,6881,,,,,,OJPRHVFYBS
1649,6885,,,,,,OJPWXNJNYM
1650,6888,,,,,,OJQYHSRLYN
1651,6892,,,,,,OJYRJJXYJD
1652,6902,,,,,,OKPISHLZCY
1653,6903,,,,,,OKWWIRZAYV
1654,6905,,,,,,OKXYVHEARF
1655,6910,,,,,,OLBRNIKCLG
1656,6914,,,,,,OLCKJNVHAK
1657,6916,,,,,,OLJLVIUFOH
1658,6917,,,,,,OLLIKSGCPH
1659,6920,,,,,,OLSENWIKWT
1660,6926,,,,,,OLSGMKWPIX
1661,6928,,,,,,OLYCSRHMYR
1662,6931,,,,,,OMOGDOFUDQ
1663,6934,,,,,,OMRDKMWRHG
1664,6939,,,,,,ONMQDPSNHK
1665,6940,,,,,,ONPPZPCXXU
1666,6950,,,,,,OOBWIHDGET
1667,6951,,,,,,OOIRJWPRYY
1668,6955,,,,,,OOUKVNTQKI
1669,6956,,,,,,OOVBUEUUJG
1670,6965,,,,,,OOXBCQCOXM
1671,6970,,,,,,OOZHPLVEKN
1672,6972,,,,,,OPJTMIPJKU
1673,6976,,,,,,OQBGZFHDFS
1674,6983,,,,,,OQFXYVYAUW
1675,6985,,,,,,OQIMDNCSYS
1676,6987,,,,,,OQLPHQVGAL
1677,6990,,,,,,OQNHUHPMSE
1678,6993,,,,,,OQRFLSESKS
1679,6995,,,,,,OQTCCMQDCL
1680,6998,,,,,,OQWANYBROU
1681,7015,,,,,,OQYGZEWJBW
1682,7016,,,,,,ORGXCOBOXV
1683,7020,,,,,,OROXPZZUVZ
1684,7030,,,,,,ORTICMOWEC
1685,7033,,,,,,OSAYEDCKMB
1686,7039,,,,,,OSCYZOVQKA
1687,7040,,,,,,OSETZJLPEQ
1688,7047,,,,,,OSMKZGFEQA
1689,7048,,,,,,OSWQREFCLX
1690,7051,,,,,,OTUBZASTSJ
1691,7052,,,,,,OUHFSPAUUT
1692,7053,,,,,,OUINBVSZON
1693,7055,,,,,,OUJCJCIGEN
1694,7057,,,,,,OUUOCPMRVD
1695,7059,,,,,,OVJSPNCPDX
1696,7068,,,,,,OWBEEKDLKJ
1697,7071,,,,,,OWJHDPLGQG
1698,7072,,,,,,OWKRZNUTCC
1699,7075,,,,,,OWLTCFSVQO
1700,7078,,,,,,OXDNTIDODS
1701,7085,,,,,,OXEZXVYOFQ
1702,7094,,,,,,OXJINXAQDT
1703,7096,,,,,,OXMQZYTANN
1704,7100,,,,,,OXZGFJMURX
1705,7103,,,,,,OYBLICUQXU
1706,7109,,,,,,OYFJYAGYQU
1707,7111,,,,,,OYGKIINUAW
1708,7119,,,,,,OYMMSPYYXE
1709,7124,,,,,,OYXHPDUAZT
1710,7125,,,,,,OYYQXPXEKZ
1711,7127,,,,,,OZDUYCSGQQ
1712,7130,,,,,,OZEGOZOKOR
1713,7138,,,,,,OZKIVDLZSN
1714,7142,,,,,,OZKNXFWJVK
1715,7143,,,,,,PABKNFJTAM
1716,7145,,,,,,PACRLVEZKZ
1717,7149,,,,,,PANNSMSYBF
1718,7162,,,,,,PASRZKCAZH
1719,7163,,,,,,PAYWHENQCX
1720,7165,,,,,,PBBCESDICD
1721,7168,,,,,,PBDQUMITWZ
1722,7169,,,,,,PBFFRHHOGN
1723,7174,,,,,,PBQZBHDOVK
1724,7175,,,,,,PBRFEYNINA
1725,7180,,,,,,PBRXWXRJXR
1726,7182,,,,,,PBUAACOTMR
1727,7197,,,,,,PCBEDFQAJH
1728,7213,,,,,,PCBJVSSCPQ
1729,7215,,,,,,PCEKGPOVCA
1730,7219,,,,,,PCJOUAWYCD
1731,7230,,,,,,PCJQXECGZI
1732,7233,,,,,,PEVSSGVERQ
1733,7234,,,,,,PEYTMIAACZ
1734,7235,,,,,,PFAHHYMBZP
1735,7240,,,,,,PFDHLWODLA
1736,7244,,,,,,PFKDFMKSXF
1737,7250,,,,,,PFOJQREYIB
1738,7251,,,,,,PFTGWPQGXP
1739,7254,,,,,,PFZRWWMCVP
1740,7257,,,,,,PGAIEUYNJN
1741,7258,,,,,,PGFYUQAZDS
1742,7259,,,,,,PGITEAQOEF
1743,7261,,,,,,PGKBCBGCPG
1744,7262,,,,,,PGOLUBVYRV
1745,7264,,,,,,PGRDWTZKPC
1746,7265,,,,,,PGXFDSOMVK
1747,7266,,,,,,PGYLZDVAYV
1748,7269,,,,,,PHEKHLKXUA
1749,7274,,,,,,PHIMAVFTBG
1750,7279,,,,,,PHJAQQQODB
1751,7280,,,,,,PHMALOZIIS
1752,7284,,,,,,PIKNMLKDKF
1753,7290,,,,,,PIUXVGAENR
1754,7291,,,,,,PJACVAGSNN
1755,7298,,,,,,PJEDQGKWZF
1756,7302,,,,,,PJRQVNYWKR
1757,7319,,,,,,PJTPIFPPCY
1758,7322,,,,,,PKBEWVCZCJ
1759,7328,,,,,,PKMEXRHJWN
1760,7334,,,,,,PKPIMJZVJJ
1761,7348,,,,,,PKVFLBMWYS
1762,7351,,,,,,PKWUMQIYUF
1763,7352,,,,,,PLBHAQEFIW
1764,7358,,,,,,PLFACDRPSW
1765,7361,,,,,,PLTYLCEFBO
1766,7368,,,,,,PLVNPMLWBO
1767,7370,,,,,,PMJSQZVABJ
1768,7372,,,,,,PMMTKQRNLP
1769,7375,,,,,,PMSXUOPSFF
1770,7380,,,,,,PNELBTOBOV
1771,7383,,,,,,PNFUNDARCI
1772,7388,,,,,,PNLURQPKRH
1773,7389,,,,,,PNYZQYQCJW
1774,7396,,,,,,POJGFWFGMP
1775,7399,,,,,,POYAVSIHLY
1776,7400,,,,,,POZJYBRZVJ
1777,7401,,,,,,PPMSMLRXLF
1778,7402,,,,,,PPVOWYWSIG
1779,7404,,,,,,PPYTVAGSTV
1780,7411,,,,,,PPZPQZOIBE
1781,7412,,,,,,PPZTNMTDIP
1782,7421,,,,,,PQDIUAXXMX
1783,7422,,,,,,PQPMXUVPDO
1784,7432,,,,,,PRCPEFCHIR
1785,7440,,,,,,PRNLQMJCBZ
1786,7452,,,,,,PRZNTZTTNI
1787,7456,,,,,,PSDJIXBALN
1788,7465,,,,,,PSISUUNHNO
1789,7466,,,,,,PSJYJLZVET
1790,7473,,,,,,PSLZFHBCDX
1791,7479,,,,,,PSMKIMLXIL
1792,7480,,,,,,PSOJFGSNNP
1793,7481,,,,,,PTABUBMLDE
1794,7482,,,,,,PTERBBHFXL
1795,7490,,,,,,PTLMVEZHEY
1796,7491,,,,,,PTQITNCUGF
1797,7494,,,,,,PTULNHQEDV
1798,7498,,,,,,PTWNAQUZNO
1799,7500,,,,,,PUAJKJWCSB
1800,7505,,,,,,PUHGEATEQG
1801,7506,,,,,,PUNAPSGUSS
1802,7518,,,,,,PUQNIJETTP
1803,7521,,,,,,PUWIJTDZSG
1804,7523,,,,,,PUWUWIIWJT
1805,7526,,,,,,PVDXFBWPGM
1806,7528,,,,,,PVQFWXYLGH
1807,7531,,,,,,PVSCWPPLKB
1808,7533,,,,,,PVTLRSAXIW
1809,7541,,,,,,PVTMUCPXBM
1810,7542,,,,,,PVXORSHXIU
1811,7545,,,,,,PWDVEYRCEJ
1812,7552,,,,,,PWJNUOLOBZ
1813,7557,,,,,,PWSIBFQQXN
1814,7559,,,,,,PXHLYWVNZJ
1815,7562,,,,,,PXLHFETYFZ
1816,7570,,,,,,PXXHEPHSFW
1817,7576,,,,,,PYCJHXCSHI
1818,7577,,,,,,PYHUXIRHZR
1819,7590,,,,,,PYINSEVNMD
1820,7591,,,,,,PYXIFNVILN
1821,7597,,,,,,PZGPVPWINS
1822,7621,,,,,,PZHMYJDSNR
1823,7625,,,,,,PZWIOEBPYK
1824,7627,,,,,,PZZGLQJFPD
1825,7628,,,,,,QADSYOWCAL
1826,7629,,,,,,QAEZJOBRYA
1827,7632,,,,,,QAMZABVICD
1828,7648,,,,,,QANXPOJXMW
1829,7657,,,,,,QAZYCBGWDA
1830,7658,,,,,,QBIUJVIONT
1831,7668,,,,,,QBKPIJNJYF
1832,7675,,,,,,QBSPUXTXAY
1833,7679,,,,,,QCCYJHLHLN
1834,7680,,,,,,QCGEXXLHAU
1835,7690,,,,,,QCJSGCOKGT
1836,7695,,,,,,QCJVAWYIMF
1837,7703,,,,,,QCOUWKIIEM
1838,7706,,,,,,QCQNHNMDPA
1839,7711,,,,,,QCRINUOKLH
1840,7712,,,,,,QCWFDSZBVK
1841,7713,,,,,,QDOAFZIIST
1842,7722,,,,,,QELMFZSMPZ
1843,7723,,,,,,QESPPTVRPO
1844,7726,,,,,,QESSCBULEN
1845,7730,,,,,,QEXCXLJESZ
1846,7731,,,,,,QEZYRSDWMB
1847,7738,,,,,,QFAPIKAOLF
1848,7747,,,,,,QFJPNVFFGP
1849,7748,,,,,,QFKMIWQDFA
1850,7753,,,,,,QFMJDDIKEN
1851,7762,,,,,,QFNVLENFVM
1852,7764,,,,,,QFQVGXGDHF
1853,7773,,,,,,QGEKVMJCWK
1854,7776,,,,,,QGGDGUBOFX
1855,7778,,,,,,QGHVCDPHUH
1856,7779,,,,,,QGJPGEOMMY
1857,7780,,,,,,QGKVYOPZEP
1858,7782,,,,,,QGMJOTIUVD
1859,7786,,,,,,QGYNDWIBRZ
1860,7790,,,,,,QHAKOJXJYK
1861,7794,,,,,,QHAWZVWIGZ
1862,7801,,,,,,QHKOJPIVXI
1863,7805,,,,,,QHLPTTFQSQ
1864,7807,,,,,,QHSHEOOGWR
1865,7808,,,,,,QHYPKQEXOI
1866,7810,,,,,,QIBFEUIKDW
1867,7812,,,,,,QIBIFYCTMH
1868,7814,,,,,,QIBQBDUORX
1869,7815,,,,,,QINUVSMRGV
1870,7816,,,,,,QIPINEDDBP
1871,7817,,,,,,QIRLGHFEYT
1872,7836,,,,,,QIVENAXNSF
1873,7838,,,,,,QJSGCYMHTY
1874,7848,,,,,,QKFDTVBABN
1875,7849,,,,,,QKIDKZWFWL
1876,7855,,,,,,QKLMTDCBRY
1877,7861,,,,,,QKMWPKJNTX
1878,7867,,,,,,QKSEUMUXAZ
1879,7873,,,,,,QKVSHVVCCL
1880,7876,,,,,,QLDABYBCYO
1881,7879,,,,,,QLHFMZKQRQ
1882,7880,,,,,,QLQZOGXAHO
1883,7881,,,,,,QLSPILCLFM
1884,7882,,,,,,QMFJNMLJJR
1885,7885,,,,,,QMHHXJANXT
1886,7895,,,,,,QMMTQJOXIN
1887,7900,,,,,,QMTCBELCXS
1888,7902,,,,,,QMZKLYWOPZ
1889,7908,,,,,,QNCQDDFNVW
1890,7918,,,,,,QNDXBFRMXT
1891,7921,,,,,,QNFQBKMZBC
1892,7927,,,,,,QNHKRJKLCW
1893,7939,,,,,,QNLNJTCOHU
1894,7942,,,,,,QNQSVXSEUL
1895,7945,,,,,,QNRFTRDCGA
1896,7957,,,,,,QNWAUBDXHN
1897,7959,,,,,,QOHIPFPEQX
1898,7967,,,,,,QOTZREFEGP
1899,7975,,,,,,QOVDCTYYGT
1900,7977,,,,,,QPAYSXVIMF
1901,7982,,,,,,QPEGZHZCVI
1902,7993,,,,,,QPFYMZSQXL
1903,7995,,,,,,QPGOFHSPFA
1904,7996,,,,,,QPKTLLXDIY
1905,7997,,,,,,QPWQRDXMTU
1906,7999,,,,,,QPYNGGAMBO
1907,8011,,,,,,QQCETARZIQ
1908,8014,,,,,,QQJTPMCJII
1909,8016,,,,,,QQREMTBZAS
1910,8029,,,,,,QQWNIGXFKP
1911,8036,,,,,,QRARSJAADR
1912,8046,,,,,,QRPYYNENMY
1913,8051,,,,,,QRUPRXHLHK
1914,8057,,,,,,QRYEBMBBKK
1915,8058,,,,,,QSGYKNWJSA
1916,8060,,,,,,QSKFVCPSTJ
1917,8066,,,,,,QSPBPZMUQD
1918,8067,,,,,,QSRUSYPHID
1919,8074,,,,,,QTAZKXSVZV
1920,8078,,,,,,QTCOWPJDOZ
1921,8081,,,,,,QTDLLGHVKB
1922,8084,,,,,,QTKQIIZFMH
1923,8087,,,,,,QTXQHBWLMD
1924,8095,,,,,,QUDZNUWIGL
1925,8097,,,,,,QUFLAXZPQD
1926,8098,,,,,,QUFTFCISGA
1927,8108,,,,,,QUJXZSIFRN
1928,8110,,,,,,QUQZXAHPLB
1929,8113,,,,,,QVHYAYFJIB
1930,8120,,,,,,QVOLASFSHV
1931,8122,,,,,,QWCDIYEUCR
1932,8135,,,,,,QWGJAUIAND
1933,8142,,,,,,QWKWNSZGAK
1934,8143,,,,,,QWWCPEPEHR
1935,8147,,,,,,QXHHHZPIQV
1936,8151,,,,,,QXMLVBJSTM
1937,8155,,,,,,QXPESSNDBB
1938,8157,,,,,,QXRTFOFZAT
1939,8161,,,,,,QXSUGSBJVF
1940,8162,,,,,,QXTBAYGWUO
1941,8180,,,,,,QXURHZYNNR
1942,8182,,,,,,QXVAJGUUES
1943,8185,,,,,,QYBFQOHBPL
1944,8186,,,,,,QYSDSNGYBS
1945,8188,,,,,,QYTZJRDRIM
1946,8196,,,,,,QYWVCWTIJX
1947,8199,,,,,,QZJAJHNUWQ
1948,8208,,,,,,QZQVFXYHYC
1949,8210,,,,,,RABZOTZSGF
1950,8213,,,,,,RANIYZSKFA
1951,8231,,,,,,RAVORCNJIV
1952,8232,,,,,,RBGRFYWTLH
1953,8236,,,,,,RBKADVAFUZ
1954,8237,,,,,,RBRWZROFUK
1955,8240,,,,,,RCHBBHXNVX
1956,8243,,,,,,RCIHOEOPCF
1957,8245,,,,,,RCIZKXBUZU
1958,8248,,,,,,RDADJVHIIP
1959,8259,,,,,,RDPYIQZBMC
1960,8266,,,,,,RDQCEPLWPH
1961,8268,,,,,,RDSCXNRSCF
1962,8274,,,,,,RDYHYXSXXN
1963,8284,,,,,,REBSMLGTTT
1964,8289,,,,,,REPDYGPASW
1965,8291,,,,,,REVAKLEGNI
1966,8301,,,,,,REVEATQYWD
1967,8305,,,,,,REXPZLADOG
1968,8306,,,,,,REYBGTVOKY
1969,8311,,,,,,RFDEWSCEGC
1970,8313,,,,,,RFKCWKYIAC
1971,8317,,,,,,RFTSZVCCAS
