lead_id,lead_indicator,date_part,is_active,marketing_consent,first_booking,existing_customer,last_seen,source,domain,country,visited_learn_more_before_booking,visited_faq,purchases,time_spent,customer_group,onboarding,customer_code,n_visits
5796,0,2024-01-23,1,true,2024-01-17,true,2024-01-24,li,.com,DK,1,1,6,87.67803450961948,5,True,MOMZGNAPQJ,1
5797,,2024-01-9,1,true,2024-01-3,true,2024-01-9,organic,.dk,CN,2,9,3,109.9776039317177,3,False,RWSVDDHNDD,14
5798,,2024-01-6,1,true,2024-01-7,false,2024-01-9,fb,.dk,DK,4,7,8,98.54517416279988,7,True,XTGVGHKUQP,10
5799,0,2024-01-30,1,false,2024-01-2,true,2024-01-10,li,.dk,CN,12,6,6,114.16020556380151,3,True,SIVXJHIMBW,1
5800,0,2024-01-2,0,true,2024-01-2,true,2024-01-20,li,.com,CN,1,5,2,102.33604481875793,3,False,UXUTXGQJDN,13
5801,0,2024-01-6,0,false,2024-01-25,true,2024-01-6,li,.dk,CN,7,2,2,100.43227962970897,2,False,GLOKOQHXCU,2
5802,0,2024-01-9,0,true,2024-01-6,true,2024-01-4,signup,.com,US,2,1,2,100.4505860761578,7,True,OOZHPLVEKN,4
5803,1,2024-01-3,0,true,2024-01-4,true,2024-01-1,fb,.dk,CN,2,0,2,77.33981989922704,4,True,IIJRQMSOKL,12
5804,0,2024-01-16,0,false,2024-01-16,true,2024-01-6,li,.dk,US,0,12,7,87.89211115481734,6,False,EZYSQDSQPK,2
5805,0,2024-01-25,0,false,2024-01-15,false,2024-01-24,fb,.com,DK,0,11,4,103.17061690209881,5,False,ZTSXZHDQLM,2
5806,0,2024-01-24,0,true,2024-01-10,false,2024-01-6,fb,.com,US,16,0,6,92.30057107723675,8,False,LFBODPOBTW,3
5807,,2024-01-15,1,true,2024-01-14,true,2024-01-29,organic,.cn,DK,1,8,7,102.69132158409055,6,True,LQMQHQIJHI,5
5808,1,2024-01-29,0,false,2024-01-9,true,2024-01-12,signup,.cn,CN,2,4,7,104.89577668161257,3,False,QIPINEDDBP,5
5809,0,2024-01-12,0,true,2024-01-15,true,2024-01-3,li,.cn,US,8,3,6,93.0783366707702,2,True,IUMLUKDRXG,11
5810,0,2024-01-23,0,true,2024-01-7,false,2024-01-13,li,.dk,US,1,14,6,105.95822191123581,5,False,YOYQPDRHHF,19
5811,,2024-01-8,0,true,2024-01-7,false,2024-01-24,organic,.cn,US,0,4,7,110.73495283504865,4,False,JDBOVDZGFY,3
5812,1,2024-01-26,0,true,2024-01-8,true,2024-01-10,li,.cn,CN,5,0,7,111.65720335958906,4,False,KPUJWANRAY,8
5813,0,2024-01-6,1,false,2024-01-19,true,2024-01-9,signup,.cn,CN,3,1,3,93.1047038158846,6,False,TCTYJLSZJC,8
5814,0,2024-01-3,0,true,2024-01-18,false,2024-01-17,li,.dk,US,3,11,8,114.02992429403321,3,True,ERBUFASDDK,8
5815,0,2024-01-23,0,false,2024-01-17,true,2024-01-11,signup,.cn,CN,6,20,9,89.21233415912293,6,True,FXLINDCLXP,6
5816,0,2024-01-4,1,true,2024-01-18,true,2024-01-27,li,.com,CN,6,0,7,85.68659330260078,5,False,MMLYMDUXJK,7
5817,1,2024-01-27,0,true,2024-01-19,false,2024-01-6,fb,.dk,US,7,8,4,100.6092366507059,7,False,FTCZOZXUVA,12
5818,1,2024-01-10,1,true,2024-01-21,false,2024-01-10,fb,.dk,CN,4,0,4,83.18892663734758,5,True,OEPFATDBJE,16
5819,0,2024-01-14,1,false,2024-01-8,false,2024-01-24,organic,.com,DK,0,4,7,101.72777576132812,9,True,HDENBNBMNF,8
5820,1,2024-01-21,1,false,2024-01-13,true,2024-01-18,li,.cn,US,3,5,3,92.26897411151529,8,False,VMNBSCTIAY,19
5821,0,2024-01-24,0,false,2024-01-27,false,2024-01-14,li,.cn,CN,1,9,1,102.73645766921334,2,False,MANFOZFADN,8
5822,1,2024-01-15,0,true,2024-01-11,false,2024-01-30,signup,.com,DK,0,0,7,96.81257980087943,5,True,DMAMZYYJVB,17
5823,1,2024-01-7,1,false,2024-01-29,true,2024-01-4,li,.cn,US,1,5,0,95.74947817501008,1,False,TFAUXUMVFC,4
5824,0,2024-01-7,0,false,2024-01-19,false,2024-01-13,organic,.cn,DK,5,2,3,87.94476950679513,6,False,WITWYRXUCI,5
5825,0,2024-01-8,0,true,2024-01-7,false,2024-01-1,li,.cn,CN,3,25,2,105.81509547560741,4,True,SVVHMKLNXS,14
5826,1,2024-01-10,1,true,2024-01-27,false,2024-01-20,fb,.dk,DK,2,5,6,96.76536259819154,3,False,SJGXXICEKM,15
5827,0,2024-01-19,1,true,2024-01-27,true,2024-01-2,organic,.com,DK,5,1,4,111.27962350837635,8,False,KRNQVKCLDN,8
5828,0,2024-01-19,0,true,2024-01-5,true,2024-01-3,fb,.cn,US,3,1,9,105.07944838466628,2,False,OBNGMVGPDS,2
5829,1,2024-01-2,1,false,2024-01-5,false,2024-01-20,organic,.com,US,9,26,6,103.41352450092995,9,False,BFJVJISGDM,13
5830,,2024-01-15,1,true,2024-01-30,true,2024-01-3,organic,.dk,DK,3,4,4,104.0235645372466,2,False,JDBCHOJDVH,6
5831,0,2024-01-1,0,true,2024-01-8,true,2024-01-6,organic,.cn,DK,4,0,4,91.68084969461194,7,True,CFZWQLENST,4
5832,1,2024-01-10,0,true,2024-01-10,true,2024-01-29,organic,.com,DK,1,3,4,92.7261449399673,8,True,NVUPIBDYCG,17
5833,0,2024-01-6,1,true,2024-01-5,false,2024-01-7,signup,.dk,CN,9,4,5,111.57984336546696,4,True,KKMOBZGCIE,4
5834,1,2024-01-22,0,false,2024-01-26,true,2024-01-11,organic,.dk,CN,1,3,5,105.49673266587862,4,False,LASVIOLOBG,17
5835,1,2024-01-13,0,true,2024-01-15,true,2024-01-31,fb,.com,CN,1,1,2,99.43319686428799,2,True,OUBLGEFXXG,12
5836,1,2024-01-10,0,true,2024-01-23,true,2024-01-7,li,.cn,US,6,1,4,111.09492107899172,9,False,ZQUXIUFROG,14
5837,0,2024-01-12,0,false,2024-01-16,false,2024-01-17,signup,.cn,US,2,18,5,107.66570943084,1,True,FGLQBNEHTY,4
5838,1,2024-01-24,0,false,2024-01-29,true,2024-01-21,signup,.com,US,10,4,0,100.88519564409998,3,True,GJFNBVHURZ,17
5839,1,2024-01-30,0,true,2024-01-28,true,2024-01-19,signup,.dk,US,12,1,5,104.15163821617504,9,False,YGSUYNNRKN,18
5840,0,2024-01-6,1,true,2024-01-10,true,2024-01-12,li,.com,DK,0,1,5,96.82728527972294,2,False,RTJABCZVIL,1
5841,0,2024-01-6,1,true,2024-01-24,true,2024-01-1,li,.com,US,2,6,8,104.4066475177075,2,False,HXCWLSSPJD,2
5842,0,2024-01-1,1,false,2024-01-8,false,2024-01-1,signup,.dk,US,14,1,7,89.54464829589685,5,False,UWYUXQUJDJ,1
5843,0,2024-01-12,1,false,2024-01-19,true,2024-01-18,signup,.com,DK,0,3,6,115.2783418400353,5,False,TGRJGUKZXV,3
5844,1,2024-01-23,1,true,2024-01-4,false,2024-01-10,organic,.dk,DK,2,2,6,103.24692281853727,2,False,RNOWWUBJUP,14
5845,0,2024-01-23,0,true,2024-01-14,true,2024-01-24,organic,.dk,CN,2,0,2,123.06825306519792,8,False,RSTTBRHYJC,5
5846,0,2024-01-10,0,true,2024-01-29,false,2024-01-20,li,.com,DK,0,5,4,89.94032657134179,4,False,ZKJUYECOBJ,1
5847,1,2024-01-25,1,true,2024-01-8,true,2024-01-30,organic,.com,DK,0,3,4,90.1500076332338,7,True,PANDNFASIB,5
5848,0,2024-01-14,0,true,2024-01-21,false,2024-01-26,fb,.com,US,11,8,5,99.01950529031654,5,True,MEHCACPDXC,16
5849,1,2024-01-15,1,true,2024-01-14,false,2024-01-3,fb,.cn,DK,3,1,4,79.54170777711941,9,True,AQKGGWMTEB,13
5850,0,2024-01-28,0,true,2024-01-12,false,2024-01-14,organic,.dk,CN,8,7,5,107.24294443828272,9,False,WMMUKUOTVF,9
5851,,2024-01-23,1,false,2024-01-1,true,2024-01-8,organic,.dk,DK,0,1,4,103.64603203724005,8,False,KXFUMXJRNW,8
5852,1,2024-01-24,0,true,2024-01-23,false,2024-01-16,signup,.dk,CN,6,9,4,106.26968071815902,6,False,DIKIPERNSN,12
5853,1,2024-01-4,1,false,2024-01-19,true,2024-01-18,organic,.dk,US,1,3,4,93.33990339814137,7,False,VEIGZWPJLR,10
5854,0,2024-01-25,0,true,2024-01-18,false,2024-01-9,fb,.dk,DK,6,15,5,97.34472447215538,7,True,CGLYGDJGDY,9
5855,1,2024-01-31,1,false,2024-01-12,true,2024-01-4,li,.cn,CN,0,2,6,99.39339966476237,1,False,XUOTRWCBRQ,6
5856,0,2024-01-30,0,true,2024-01-10,true,2024-01-27,li,.dk,CN,20,5,3,113.42685731367432,9,False,DKCGNTXQEM,3
5857,0,2024-01-1,0,true,2024-01-21,false,2024-01-25,signup,.cn,US,2,7,7,109.3600083004035,3,False,XZYATVARXG,1
5858,0,2024-01-8,1,true,2024-01-1,true,2024-01-1,li,.com,DK,1,19,2,105.38570904828954,2,True,YBNFHQENBI,4
5859,1,2024-01-3,1,true,2024-01-14,true,2024-01-21,organic,.com,US,7,15,6,100.16585729137837,9,False,VDADLYSSQT,15
5860,0,2024-01-14,1,false,2024-01-9,false,2024-01-26,signup,.cn,CN,3,0,6,89.76586350468355,8,False,ZCXKLEKDVD,5
5861,1,2024-01-17,1,true,2024-01-26,true,2024-01-23,organic,.dk,US,1,2,8,111.04584928386768,3,False,XKGXAMZXHX,21
5862,0,2024-01-2,1,true,2024-01-30,true,2024-01-14,li,.dk,CN,0,1,4,87.76223900269454,3,True,RZYNCCZRMQ,8
5863,0,2024-01-15,1,true,2024-01-15,true,2024-01-11,organic,.dk,DK,1,0,3,100.05271995221626,1,False,NBZXMBZAUC,5
5864,1,2024-01-6,1,false,2024-01-21,false,2024-01-4,signup,.dk,CN,9,1,1,84.36844289242333,4,True,NLAXLWDEOJ,9
5865,0,2024-01-5,1,true,2024-01-22,true,2024-01-28,signup,.dk,DK,3,0,5,100.88733841884049,6,True,DPQSHBGZDG,8
5866,1,2024-01-14,0,true,2024-01-23,false,2024-01-28,fb,.cn,CN,3,2,8,97.49962743734923,7,True,WVMTRRDJBP,13
5867,0,2024-01-19,0,false,2024-01-14,false,2024-01-21,li,.cn,US,3,8,5,94.1727940375897,8,False,TSDNAJKPSA,2
5868,1,2024-01-9,0,true,2024-01-9,false,2024-01-16,organic,.cn,US,2,2,6,92.26295360083094,4,True,IJKMUEERZS,15
5869,1,2024-01-8,0,true,2024-01-11,false,2024-01-27,fb,.com,CN,1,7,6,109.72923987321671,6,False,ZVEOFLPUZA,24
5870,0,2024-01-29,1,true,2024-01-5,true,2024-01-9,fb,.com,CN,12,7,7,81.34998742490995,8,False,DUGFGYKWQV,19
5871,0,2024-01-3,0,true,2024-01-12,true,2024-01-22,li,.cn,US,0,2,5,93.50021124025929,3,False,NUSMCBKMNO,11
5872,1,2024-01-18,0,true,2024-01-16,true,2024-01-29,organic,.cn,US,5,6,7,88.09351448221872,8,False,AGYSJUSFXM,8
5873,1,2024-01-8,1,true,2024-01-20,true,2024-01-14,li,.com,CN,2,4,2,75.82304640006525,2,False,UEXQVYRNES,10
5874,0,2024-01-16,0,false,2024-01-28,true,2024-01-6,organic,.cn,CN,7,2,4,98.24404415637683,7,False,HODQZOQNPV,4
5875,0,2024-01-30,1,false,2024-01-3,false,2024-01-2,fb,.com,US,2,7,5,97.89021686228769,5,True,DREWEEIBVY,2
5876,1,2024-01-15,0,false,2024-01-5,false,2024-01-1,fb,.com,DK,8,2,11,95.83161925454664,4,True,YGLGRQPJBR,12
5877,1,2024-01-21,0,true,2024-01-30,false,2024-01-20,fb,.cn,DK,0,1,3,86.8643564065267,2,True,BKSGOPMOXT,18
5878,0,2024-01-15,1,true,2024-01-26,true,2024-01-26,organic,.cn,DK,6,0,5,103.21956587834374,7,False,WGTYBXUOLN,1
5879,0,2024-01-16,1,false,2024-01-26,false,2024-01-19,signup,.com,DK,1,9,6,107.27243642669906,6,False,ZSLNFSZBIT,2
5880,0,2024-01-25,0,true,2024-01-29,true,2024-01-27,li,.cn,US,5,2,6,115.02148978581465,5,False,RCDPNWZSQN,7
5881,1,2024-01-1,0,false,2024-01-19,true,2024-01-23,organic,.dk,CN,4,9,7,103.75831376748067,7,False,MZELQAJEGB,11
5882,0,2024-01-10,0,true,2024-01-5,true,2024-01-7,li,.com,DK,4,1,4,105.59086750919364,1,False,DHOFXOJUOJ,1
5883,,2024-01-19,1,false,2024-01-24,false,2024-01-22,li,.com,US,2,6,6,95.80558918259311,9,True,BRBXPVFOTA,1
5884,0,2024-01-5,1,false,2024-01-18,false,2024-01-15,fb,.dk,DK,2,6,3,105.37489038042064,2,True,MFGHWRSNKC,2
5885,0,2024-01-18,1,true,2024-01-29,false,2024-01-5,li,.dk,CN,1,0,9,103.443572001169,4,True,ZYALIJKMAQ,3
5886,1,2024-01-3,1,true,2024-01-4,false,2024-01-3,signup,.dk,US,9,6,4,96.23300017644769,1,True,QNFQBKMZBC,9
5887,1,2024-01-4,1,true,2024-01-24,false,2024-01-15,organic,.cn,CN,10,2,3,91.74897872759603,5,False,RNNNVMWBVO,6
5888,1,2024-01-4,1,true,2024-01-15,true,2024-01-4,signup,.dk,CN,0,8,4,99.43135262741467,9,False,XHXQHSLVIF,12
5889,0,2024-01-11,0,true,2024-01-30,false,2024-01-29,signup,.dk,US,2,8,7,109.99484776159063,8,True,CBGNYSREOX,4
5890,1,2024-01-9,1,true,2024-01-5,false,2024-01-5,fb,.cn,CN,0,0,7,99.96452046774951,4,True,PAMRCHCYKX,8
5891,1,2024-01-1,1,true,2024-01-8,false,2024-01-4,organic,.dk,CN,3,3,7,104.74339756228783,2,False,SKYACVGTAC,12
5892,0,2024-01-28,0,true,2024-01-16,true,2024-01-3,organic,.com,DK,2,2,9,106.23157308928357,4,False,GGEOFPDFKX,7
5893,0,2024-01-25,0,true,2024-01-22,false,2024-01-2,signup,.dk,CN,15,0,5,93.65707414813826,9,False,OWLTCFSVQO,6
5894,0,2024-01-31,1,true,2024-01-1,false,2024-01-5,organic,.dk,CN,0,8,7,103.59396617486308,3,True,MEOFDXHXRG,3
5895,0,2024-01-16,1,true,2024-01-5,true,2024-01-18,li,.cn,CN,4,4,5,94.64783982384513,4,True,IAIIKDFKVO,8
5896,1,2024-01-9,1,false,2024-01-26,false,2024-01-2,organic,.cn,DK,5,0,4,89.94516351083664,1,True,BKXDHWBDBT,15
5897,0,2024-01-11,1,false,2024-01-31,true,2024-01-15,organic,.dk,CN,2,0,7,99.05331657651253,5,True,EIHGNTWPUE,2
5898,,2024-01-6,0,true,2024-01-18,true,2024-01-18,li,.dk,CN,4,7,4,81.68874264301957,8,False,SOPNMUXABN,8
5899,1,2024-01-27,0,true,2024-01-16,false,2024-01-30,li,.com,DK,9,1,8,112.62053755657335,7,False,IKIYBRECAZ,13
5900,1,2024-01-17,0,false,2024-01-23,false,2024-01-18,li,.cn,DK,7,3,6,92.50660257221148,8,True,BAWKEOXIPU,14
5901,1,2024-01-27,1,true,2024-01-30,false,2024-01-8,li,.com,US,2,1,2,95.95373158137437,3,True,CLMWNFMCPL,7
5902,0,2024-01-29,0,true,2024-01-10,true,2024-01-12,organic,.com,US,4,4,2,94.36738209568757,8,False,BKXOKKFVJG,1
5903,0,2024-01-12,1,true,2024-01-4,false,2024-01-23,fb,.dk,CN,5,0,3,96.26444632124478,6,True,VKVDPYAUCE,9
5904,0,2024-01-22,0,true,2024-01-18,true,2024-01-9,fb,.dk,DK,9,7,5,89.53837938484028,5,True,,1
5905,1,2024-01-8,1,true,2024-01-17,true,2024-01-19,li,.dk,US,0,0,7,94.5508134795812,2,False,JOECWIOVFH,5
5906,0,2024-01-16,1,false,2024-01-21,false,2024-01-1,organic,.com,US,9,2,7,117.14942749610339,6,True,RXQTQZOLIK,1
5907,1,2024-01-5,0,true,2024-01-27,false,2024-01-22,organic,.com,DK,13,1,4,96.2319930883246,8,True,KCVDAAVRSI,7
5908,0,2024-01-21,0,false,2024-01-26,true,2024-01-25,organic,.cn,CN,5,5,2,96.23060328159043,1,True,AOWWEFHLNT,1
5909,0,2024-01-1,1,true,2024-01-13,false,2024-01-29,organic,.cn,CN,4,1,3,88.15962770419667,9,True,JWRTEVGXFZ,7
5910,0,2024-01-17,0,false,2024-01-8,true,2024-01-17,organic,.cn,DK,3,3,2,95.97662602334432,2,False,RURBHVVJOI,2
5911,1,2024-01-24,1,true,2024-01-8,false,2024-01-1,fb,.cn,CN,18,1,5,99.32162099752537,2,True,BJWOOASGOW,12
5912,1,2024-01-29,1,true,2024-01-12,false,2024-01-20,signup,.cn,DK,9,0,5,96.32903696729527,7,False,AGXCHWVNUU,16
5913,0,2024-01-21,0,false,2024-01-29,false,2024-01-26,signup,.cn,CN,1,0,8,126.93215908126018,3,True,SUVDTVEERU,10
5914,1,2024-01-8,0,false,2024-01-26,false,2024-01-17,signup,.com,US,5,13,1,89.36716729887802,2,True,GEZKTJNKPE,18
5915,0,2024-01-10,1,true,2024-01-18,true,2024-01-25,li,.dk,DK,12,1,4,90.4898726290048,5,False,OUHMRDPJGJ,5
5916,,2024-01-18,1,false,2024-01-6,true,2024-01-6,li,.cn,CN,7,11,3,102.778040025973,6,True,DVIYIIFSOG,1
5917,1,2024-01-15,1,true,2024-01-7,true,2024-01-5,fb,.com,CN,4,3,7,104.32462240881651,5,False,DPMTFRIGFW,10
5918,0,2024-01-20,1,false,2024-01-26,true,2024-01-27,fb,.com,DK,1,0,4,89.30188071970203,6,False,BCVLJLHSME,1
5919,1,2024-01-13,1,false,2024-01-17,true,2024-01-5,organic,.dk,CN,0,0,4,82.71339286846685,7,False,OUOVOAMZGU,15
5920,0,2024-01-27,1,true,2024-01-5,true,2024-01-11,fb,.cn,US,3,4,4,104.55491586738817,8,False,XNQRKWWYKL,6
5921,,2024-01-30,0,true,2024-01-22,false,2024-01-11,li,.dk,CN,1,7,7,96.13805908043359,8,True,YYXTEUPZYN,4
5922,0,2024-01-10,0,true,2024-01-23,false,2024-01-11,fb,.dk,US,9,2,2,95.47265544113874,8,True,EJEUTWFZHB,8
5923,1,2024-01-9,0,false,2024-01-27,true,2024-01-12,organic,.dk,CN,1,2,7,104.93125237754742,5,True,FKJNDVONVN,12
5924,0,2024-01-13,1,true,2024-01-25,true,2024-01-12,organic,.cn,US,2,1,6,106.03497375276862,9,False,PWBYJWRMYB,1
5925,1,2024-01-3,1,true,2024-01-19,true,2024-01-2,organic,.cn,US,0,0,8,102.72639080260412,6,False,HQOKDVKDUQ,4
5926,1,2024-01-22,0,true,2024-01-8,true,2024-01-3,li,.cn,CN,1,8,7,91.41295371061109,1,False,QHPLNUDVUR,10
5927,1,2024-01-27,0,false,2024-01-26,true,2024-01-28,signup,.com,CN,8,0,4,101.6555948277196,4,False,CWZXLFAOYU,13
5928,1,2024-01-23,0,true,2024-01-19,true,2024-01-7,signup,.com,DK,12,4,5,87.11768480690245,7,True,IFXIRKHQPW,16
5929,1,2024-01-3,1,false,2024-01-27,false,2024-01-20,li,.com,US,6,3,6,109.46071155353937,6,True,KHGPMPCHKP,21
5930,0,2024-01-1,1,false,2024-01-25,false,2024-01-14,organic,.cn,DK,2,2,8,103.58384565962025,3,False,DYBKAERAVL,1
5931,0,2024-01-2,1,true,2024-01-8,true,2024-01-22,organic,.dk,CN,0,2,6,119.39152686848462,5,False,FDEKEVVGFA,4
5932,0,2024-01-11,0,true,2024-01-25,true,2024-01-16,li,.dk,DK,3,6,4,104.48629733073331,2,True,ODWDDVDYXQ,3
5933,,2024-01-14,0,false,2024-01-21,false,2024-01-24,signup,.com,US,4,0,10,89.5166036787173,7,True,VLHGISSEDY,1
5934,0,2024-01-10,0,true,2024-01-27,false,2024-01-31,organic,.dk,US,14,9,4,108.5513489159311,7,False,RJNVZNOACT,11
5935,1,2024-01-7,1,false,2024-01-25,false,2024-01-14,organic,.com,DK,1,2,4,116.08980218486498,6,True,ZPPFNJSEPD,20
5936,1,2024-01-23,0,false,2024-01-29,false,2024-01-17,signup,.dk,US,0,12,7,99.97292496762165,9,False,TYVFMQOHFJ,32
5937,0,2024-01-28,0,true,2024-01-19,false,2024-01-15,li,.cn,DK,1,0,6,103.94227090702651,1,False,YNCRCGGKPE,5
5938,0,2024-01-1,1,true,2024-01-7,true,2024-01-11,fb,.com,US,1,0,5,95.02703339796392,4,True,DJLTPNEAVB,7
5939,0,2024-01-26,1,true,2024-01-3,false,2024-01-13,organic,.com,DK,1,9,9,110.72012272180785,5,False,HJFUYMEYGI,2
5940,0,2024-01-7,0,true,2024-01-6,false,2024-01-6,signup,.dk,CN,4,0,4,100.65424036687297,3,True,SKMOUGULLD,4
5941,0,2024-01-15,1,true,2024-01-8,false,2024-01-17,li,.cn,US,8,3,5,122.42494690349342,6,True,BJGLMWUAWV,1
5942,0,2024-01-26,0,true,2024-01-18,false,2024-01-12,signup,.cn,US,12,3,4,104.80619964348962,3,False,MKFDWJVUNE,11
5943,1,2024-01-11,1,true,2024-01-15,false,2024-01-28,signup,.cn,US,2,17,9,117.01217437067507,8,False,BVQXNYGBPO,10
5944,,2024-01-6,1,true,2024-01-24,false,2024-01-28,fb,.cn,DK,2,1,5,105.51623227597813,2,True,MYJQVVVGIH,2
5945,0,2024-01-27,1,true,2024-01-17,false,2024-01-24,organic,.com,US,0,2,11,94.18097074976198,5,False,JRNELOHBVQ,2
5946,0,2024-01-22,1,false,2024-01-4,false,2024-01-4,organic,.cn,CN,0,3,3,95.4290203578373,9,True,JWUEETNRTJ,8
5947,0,2024-01-7,1,true,2024-01-7,false,2024-01-21,organic,.dk,CN,7,11,3,99.625527122609,3,True,NJPOJPVOEN,3
5948,1,2024-01-7,1,true,2024-01-30,false,2024-01-10,fb,.com,US,3,27,6,101.27947213791951,7,True,SPJUUAWTGF,7
5949,1,2024-01-1,0,false,2024-01-17,false,2024-01-18,signup,.dk,CN,2,0,10,111.31622837603875,4,False,AODLYRTAZM,10
5950,0,2024-01-10,0,true,2024-01-22,true,2024-01-19,li,.cn,US,0,0,6,108.24439775146469,5,True,BKKTXRSRDI,4
5951,0,2024-01-21,0,false,2024-01-26,false,2024-01-7,signup,.com,DK,13,4,9,91.11516335765491,6,False,HQRLHXJKVG,5
5952,1,2024-01-15,1,true,2024-01-6,false,2024-01-23,organic,.dk,DK,1,4,4,117.69092572899993,6,True,MZDTEYYUHQ,12
5953,1,2024-01-30,1,false,2024-01-30,true,2024-01-30,fb,.cn,DK,1,0,8,111.80448332454104,5,False,RDUEMWVIMH,14
5954,0,2024-01-30,0,true,2024-01-13,false,2024-01-12,signup,.com,US,4,12,5,95.1067848932716,6,True,STMXOSMSKD,4
5955,1,2024-01-8,0,false,2024-01-7,false,2024-01-11,fb,.cn,DK,0,0,6,112.30266931699126,1,False,GOKNLQFDHK,12
5956,0,2024-01-24,0,false,2024-01-9,false,2024-01-24,li,.cn,CN,5,0,4,100.65835867166551,6,False,SZXXSTIDKB,2
5957,0,2024-01-19,1,true,2024-01-23,true,2024-01-29,li,.cn,US,1,5,5,88.03309688111649,2,True,UJQTPYSTBU,1
5958,1,2024-01-3,0,true,2024-01-19,true,2024-01-3,organic,.cn,CN,0,3,5,110.28768412317491,9,False,BTPAGZVSUK,8
5959,1,2024-01-23,0,false,2024-01-20,true,2024-01-2,fb,.dk,DK,0,3,5,84.4179282930469,3,True,LJXIFOCCRI,12
5960,0,2024-01-15,0,true,2024-01-13,false,2024-01-2,organic,.cn,US,0,1,7,90.63222083329539,8,False,MKTVNFJPTM,4
5961,1,2024-01-4,0,false,2024-01-15,true,2024-01-31,fb,.com,CN,4,4,5,90.22777430252363,9,True,XQQBHNZBMX,9
5962,0,2024-01-6,1,true,2024-01-17,false,2024-01-22,fb,.dk,CN,0,1,3,105.70499099318589,5,True,YAJGLWDUCB,2
5963,1,2024-01-25,0,false,2024-01-5,true,2024-01-2,li,.cn,DK,11,1,2,99.62830498338364,8,True,XPERKMZPAD,11
5964,0,2024-01-10,0,true,2024-01-23,false,2024-01-27,signup,.com,DK,4,1,6,96.89494735020193,1,False,CNJXQAOGBF,1
5965,1,2024-01-18,1,true,2024-01-19,true,2024-01-15,signup,.com,CN,12,2,3,107.3528853385242,4,True,FGZBNRYNOG,11
5966,1,2024-01-16,1,true,2024-01-6,true,2024-01-4,li,.dk,DK,14,0,10,84.09792742543411,8,False,GFLNGBWNFI,12
5967,0,2024-01-18,1,true,2024-01-12,false,2024-01-25,li,.dk,US,0,2,5,89.28019304314444,6,False,XOHZYYKIYJ,4
5968,1,2024-01-6,1,true,2024-01-15,false,2024-01-26,fb,.dk,US,4,0,3,100.93021652753472,3,False,MHCHLOEBUN,13
5969,1,2024-01-19,1,true,2024-01-15,false,2024-01-3,signup,.dk,CN,6,15,5,97.77713267000522,4,False,XSVYRBTIAE,11
5970,1,2024-01-17,0,true,2024-01-3,false,2024-01-17,organic,.cn,US,2,7,8,103.5524134598382,5,False,DKEQIJFCBO,15
5971,0,2024-01-18,0,false,2024-01-4,false,2024-01-2,organic,.dk,CN,1,0,8,96.86250057712671,8,True,HJJDHAYWRE,8
5972,1,2024-01-30,0,true,2024-01-5,true,2024-01-26,signup,.dk,CN,1,3,5,91.78850257576845,4,False,KYIPCUUNCX,31
5973,1,2024-01-13,1,false,2024-01-6,false,2024-01-29,signup,.com,CN,10,0,6,80.9886628381382,3,True,AGASPSNLCF,7
5974,0,2024-01-7,0,true,2024-01-6,false,2024-01-10,signup,.dk,CN,1,6,2,93.29567367952873,1,True,LXTYAPMYYW,4
5975,,2024-01-20,1,true,2024-01-17,false,2024-01-7,fb,.com,DK,5,3,4,99.34258095226109,4,False,ORVVVDVIQY,2
5976,0,2024-01-12,1,true,2024-01-28,true,2024-01-9,li,.cn,US,1,3,2,90.14921322717609,9,False,TXPHBBNTYE,3
5977,0,2024-01-2,0,true,2024-01-8,false,2024-01-25,li,.com,US,0,2,9,95.70109303668232,6,True,UPPGLDPNCH,4
5978,1,2024-01-27,1,true,2024-01-19,true,2024-01-20,fb,.cn,DK,7,17,5,93.21560742795674,1,False,OUXYKPQGWY,20
5979,1,2024-01-12,0,true,2024-01-20,false,2024-01-15,organic,.com,DK,7,0,7,93.78327919279528,6,False,SFKCLZVFXU,18
5980,1,2024-01-12,1,true,2024-01-24,false,2024-01-8,fb,.com,DK,1,3,3,94.70736854024156,4,False,FMBFCAQGGI,12
5981,0,2024-01-24,0,true,2024-01-31,false,2024-01-17,signup,.dk,DK,9,2,5,81.44579788306241,2,False,THDAXRZZCZ,3
5982,,2024-01-4,1,true,2024-01-21,true,2024-01-27,li,.com,CN,0,2,4,106.65264750238926,3,False,RBHOSRNPRW,12
5983,0,2024-01-4,1,true,2024-01-22,false,2024-01-11,li,.cn,DK,7,2,6,81.76180551212549,5,False,URUROBOOTW,5
5984,0,2024-01-18,1,true,2024-01-13,false,2024-01-16,fb,.com,US,3,0,4,101.13907962985107,8,True,NWIIADZPMG,1
5985,0,2024-01-16,0,true,2024-01-29,true,2024-01-30,li,.dk,CN,2,0,7,94.64273901917136,2,False,YAXGWCREUP,7
5986,1,2024-01-14,1,true,2024-01-15,false,2024-01-22,fb,.dk,US,5,29,4,101.15513327482934,6,False,EBTOSPHSID,8
5987,1,2024-01-17,0,true,2024-01-17,true,2024-01-30,li,.cn,US,15,2,8,94.82202875284436,1,False,PCEVQEPXII,10
5988,1,2024-01-17,1,true,2024-01-24,false,2024-01-24,fb,.dk,US,0,6,2,97.63299952282824,4,True,DJLVPOOGAJ,19
