lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code,purchases,time_spent,n_visits
6144,1.0,2024-01-09,signup,8,False,ZUXNRWGOBK,0.047309512494995765,0.9967507983435113,0.5156018264738655
6146,1.0,2024-01-24,signup,3,False,DDCILAYYFO,0.7202164522514855,0.9183963194055469,0.3281102532106417
6147,0.0,2024-01-24,signup,6,False,CJFXKDQDVH,0.6080652956254038,0.7832945167328038,0.04687289331580596
6150,1.0,2024-01-25,signup,1,True,None,0.6080652956254038,0.7064425119387372,0.6093476131054775
6155,0.0,2024-01-17,signup,2,True,TMOMHXSGMX,0.047309512494995765,0.4623100866244285,0.3281102532106417
6161,0.0,2024-01-15,signup,1,True,TQEYWDQUPT,0.832367608877567,0.06677017713721867,0.2812373598948357
6164,0.0,2024-01-18,signup,5,True,KDYSPTVHVL,0.49591413899932213,0.8158356076385931,0.0937457866316119
6168,0.0,2024-01-28,signup,3,True,DAKKNIKEBB,0.271611825747159,0.2476400138830086,0.04687289331580596
6176,1.0,2024-01-04,signup,8,False,CZWDIPNQCA,0.9999999999999999,0.9374794477308166,0.14061867994741786
6178,0.0,2024-01-28,signup,3,False,VHBMDGBJIO,0.271611825747159,0.37356982623528756,0.18749157326322383
6181,0.0,2024-01-15,signup,1,False,RDQCEPLWPH,0.271611825747159,0.6980843960732535,0.0937457866316119
6193,1.0,2024-01-11,signup,9,False,SEQCZOTPYU,0.6080652956254038,0.0,0.5156018264738655
6194,1.0,2024-01-02,signup,2,False,ZKAHTQKCOL,0.7202164522514855,0.2543082183873384,0.7030933997370894
6195,0.0,2024-01-22,signup,3,True,HJHHGYHOOS,0.3837629823732406,0.36935092703628003,0.0937457866316119
6201,0.0,2024-01-24,signup,5,True,JXZLGUQESY,0.271611825747159,0.25948434802527043,0.04687289331580596
6206,0.0,2024-01-29,signup,9,False,YHQTJZTBNI,0.3837629823732406,0.3019337490313898,0.37498314652644765
6207,0.0,2024-01-14,signup,1,True,DGDWVAUZGN,0.15946066912107737,0.4986486107960588,0.3281102532106417
6209,0.0,2024-01-20,signup,8,False,KHHOWXJHVY,0.49591413899932213,0.3635671282483144,0.18749157326322383
6214,1.0,2024-01-29,signup,2,True,RKXKXRUCUG,0.49591413899932213,0.49173712494385935,0.4218560398422536
6220,1.0,2024-01-16,signup,5,True,TXHPFUUWBK,0.3837629823732406,0.6269251716930104,0.5156018264738655
6221,1.0,2024-01-08,signup,9,False,MPHJSEGXUE,0.7202164522514855,0.4110544393041482,0.37498314652644765
6243,1.0,2024-01-05,signup,4,True,CFSFIFSZGU,0.3837629823732406,0.49815248166065373,0.2812373598948357
6249,0.0,2024-01-14,signup,9,False,ARUGZCRPFT,0.7202164522514855,0.6408451424564188,0.23436446657902976
6250,0.0,2024-01-25,signup,4,False,KISORNIIEE,0.6080652956254038,0.796022881754392,0.0937457866316119
6253,0.0,2024-01-14,signup,4,True,PRCPEFCHIR,0.3837629823732406,0.891899445373959,0.14061867994741786
6269,1.0,2024-01-13,signup,3,False,VWNSYLULUL,0.271611825747159,0.3554685170451535,0.7968391863687013
6271,1.0,2024-01-24,signup,8,True,XJNSFDFXKM,0.3837629823732406,0.35350305861173803,0.7499662930528953
6273,1.0,2024-01-12,signup,1,True,OLSENWIKWT,0.271611825747159,0.36678794262495673,0.3281102532106417
6274,1.0,2024-01-08,signup,9,True,RABZOTZSGF,0.49591413899932213,0.9488510887186212,0.8905849730003133
6276,0.0,2024-01-09,signup,1,True,ZPSTJUENYI,0.6080652956254038,0.6434692301916636,0.6093476131054775
6277,0.0,2024-01-28,signup,5,False,SNBUSTBMMK,0.6080652956254038,0.6630359883246717,0.9374578663161192
6281,1.0,2024-01-18,signup,2,True,ETKHGMGKVN,0.7202164522514855,0.32128648223845246,0.8905849730003133
6284,0.0,2024-01-06,signup,6,True,NRWRBIZCSX,0.3837629823732406,0.8585580761277569,0.0937457866316119
6286,1.0,2024-01-05,signup,1,False,GETTHFHAFZ,0.49591413899932213,0.3763573026661948,0.23436446657902976
6297,0.0,2024-01-04,signup,3,False,NOOHZVCBBL,0.9445187655036485,0.3401612982338227,0.04687289331580596
6301,0.0,2024-01-12,signup,6,False,BUTHEPVFAK,0.3837629823732406,0.7125722821008345,0.37498314652644765
6309,1.0,2024-01-09,signup,5,True,LSSFKTGEYJ,0.7202164522514855,0.4662281426116417,0.4687289331580596
6311,1.0,2024-01-19,signup,1,True,MGPHALZUZK,0.49591413899932213,0.4496961030833613,0.5156018264738655
6316,1.0,2024-01-01,signup,8,True,IVISXCCGOZ,0.832367608877567,0.21408230247994853,0.14061867994741786
6320,1.0,2024-01-02,signup,8,False,VWCZHHAPAU,0.271611825747159,0.9109167991252494,0.7968391863687013
6334,0.0,2024-01-18,signup,6,True,QLHFMZKQRQ,0.7202164522514855,0.6943578190225974,0.04687289331580596
6336,0.0,2024-01-13,signup,3,True,ZNZTMJAHUE,0.9999999999999999,0.4455881822085561,0.04687289331580596
6340,0.0,2024-01-28,signup,7,False,QNDXBFRMXT,0.3837629823732406,0.29235828989498724,0.0
6341,1.0,2024-01-21,signup,5,False,JWCDKWTMHG,0.49591413899932213,0.2199109028750077,0.7499662930528953
6344,0.0,2024-01-25,signup,3,False,CSIBPZBGGE,0.49591413899932213,0.36476929374765277,0.0
6346,0.0,2024-01-06,signup,4,True,IPUJISGCJM,0.832367608877567,0.635538087869282,0.18749157326322383
6348,1.0,2024-01-29,signup,1,False,DDVNFBYRLL,0.49591413899932213,0.4069301088928783,0.23436446657902976
6349,1.0,2024-01-06,signup,6,False,RPMZYRFMZF,0.6080652956254038,0.9914056205818218,0.6093476131054775
6351,1.0,2024-01-17,signup,5,False,DMHMMMYBLQ,0.271611825747159,0.8019117373520297,0.2812373598948357
6354,1.0,2024-01-27,signup,4,False,CDIRHFEQYG,0.6080652956254038,0.5686945222654103,0.23436446657902976
6358,1.0,2024-01-10,signup,3,True,IYXQSDCIBN,0.3837629823732406,0.8721848411737132,0.8905849730003133
6360,0.0,2024-01-25,signup,8,False,QIVENAXNSF,0.271611825747159,1.0000000000000004,0.4687289331580596
6366,0.0,2024-01-03,signup,1,True,LDGCMQHDUT,0.7202164522514855,0.4500031579457029,0.3281102532106417
6367,0.0,2024-01-21,signup,9,False,KNPEXITIRL,0.3837629823732406,0.9909785563009144,0.18749157326322383
6371,0.0,2024-01-20,signup,2,False,IGVWEEJQMV,0.49591413899932213,0.43835881351857964,0.0
6374,0.0,2024-01-26,signup,1,False,CBGIAMEUOU,0.3837629823732406,0.5056526569140702,0.3281102532106417
6377,1.0,2024-01-28,signup,7,True,TMZQAICEFX,0.271611825747159,0.35390752834886596,0.7030933997370894
6386,1.0,2024-01-19,signup,5,True,ZDDWUVLDZV,0.49591413899932213,0.054436107498550435,0.2812373598948357
6395,0.0,2024-01-06,signup,1,False,DCTOQRHMJE,0.9445187655036485,0.6066932563993035,0.0937457866316119
6397,0.0,2024-01-10,signup,4,False,PBFFRHHOGN,0.832367608877567,0.9815632727536419,0.4218560398422536
6400,1.0,2024-01-23,signup,3,False,JLEERBNEEM,0.832367608877567,0.4936091075079312,0.6562205064212835
6403,1.0,2024-01-04,signup,3,False,DIZUQQWZVD,0.3837629823732406,0.7779514398346663,0.7030933997370894
6404,0.0,2024-01-09,signup,5,True,RJBHYAJXXH,0.3837629823732406,0.2508110046632379,0.0
6412,1.0,2024-01-07,signup,8,True,XEGPZVRLUC,0.271611825747159,0.07325258496612364,0.2812373598948357
6422,0.0,2024-01-05,signup,2,True,KYSZALHWJC,0.3837629823732406,0.4767195353684035,0.14061867994741786
6423,0.0,2024-01-01,signup,5,False,GWOEZWKYXW,0.49591413899932213,0.3589981626983816,0.5624747197896716
6424,0.0,2024-01-08,signup,7,False,GFXWWTXGKC,0.49591413899932213,0.2734328822521741,0.0937457866316119
6425,0.0,2024-01-07,signup,3,True,WZQZKMNLYD,0.49591413899932213,0.3793929664382234,0.37498314652644765
6432,1.0,2024-01-05,signup,8,True,AWJJKEGORU,0.271611825747159,0.8803683033985772,0.5624747197896716
6439,1.0,2024-01-24,signup,7,False,NUYUKTLZKO,0.9999999999999999,0.3029295742041076,0.5624747197896716
6454,1.0,2024-01-02,signup,8,True,TZCOBDIVXN,0.271611825747159,0.5271209121416285,0.23436446657902976
6457,0.0,2024-01-07,signup,8,False,OUINBVSZON,0.3837629823732406,0.2458185571505851,0.0937457866316119
6459,0.0,2024-01-10,signup,9,True,XWHXETOMIX,0.7202164522514855,0.2842910255837685,0.14061867994741786
6464,1.0,2024-01-22,signup,5,True,DQNNDIJJDL,0.271611825747159,0.5552585919149102,0.3281102532106417
6469,1.0,2024-01-05,signup,6,True,EMGJMRXOPJ,0.49591413899932213,0.5618694819955405,0.4218560398422536
6471,1.0,2024-01-07,signup,9,False,LGURQKAIHQ,0.271611825747159,0.40408564323605045,0.2812373598948357
6474,1.0,2024-01-25,signup,7,False,UMDCYHOPAG,0.271611825747159,0.8865269042679302,0.8905849730003133
6476,1.0,2024-01-02,signup,8,False,CUQBDWZXOU,0.15946066912107737,0.26202595788320115,0.4687289331580596
6480,1.0,2024-01-16,signup,5,True,USLSSFIDYW,0.7202164522514855,0.6332376515079727,0.6093476131054775
6484,0.0,2024-01-31,signup,4,True,GANOKZUHJA,0.6080652956254038,0.6658878733654303,0.0937457866316119
6488,0.0,2024-01-07,signup,6,True,LKFPYQHWKE,0.49591413899932213,0.6341684494611508,0.23436446657902976
6491,0.0,2024-01-27,signup,8,True,OFVXYJDAUD,0.832367608877567,1.0000000000000004,0.0
6493,0.0,2024-01-24,signup,9,False,WKRULOAIHM,0.271611825747159,0.22773747774844688,0.6093476131054775
6505,1.0,2024-01-06,signup,4,False,QGEKVMJCWK,0.15946066912107737,0.8135669519504036,0.7030933997370894
6508,1.0,2024-01-16,signup,3,False,QQCETARZIQ,0.7202164522514855,0.4236423205818891,0.5624747197896716
6515,0.0,2024-01-23,signup,4,True,VXSNARFIXG,0.9999999999999999,0.5479402350154339,0.0
6528,0.0,2024-01-18,signup,2,True,SCHGLZATBF,0.3837629823732406,0.42068519300379537,0.0937457866316119
6529,1.0,2024-01-03,signup,5,True,EFTDSEOKSB,0.7202164522514855,0.2246004280970686,0.3281102532106417
6531,1.0,2024-01-01,signup,1,False,CLYLQBATJZ,0.7202164522514855,0.4771299437684249,0.37498314652644765
6535,0.0,2024-01-19,signup,6,True,AQFDMJSFVI,0.9999999999999999,0.2798568904231109,0.5624747197896716
6537,1.0,2024-01-27,signup,4,False,INRLJGMVKR,0.6080652956254038,0.31209586788083854,0.3281102532106417
6541,1.0,2024-01-09,signup,1,False,FSUWRNZQET,0.6080652956254038,0.23211069132510698,0.5156018264738655
6543,0.0,2024-01-21,signup,9,False,YWYFUPYJSW,0.832367608877567,0.6773166294230579,0.3281102532106417
6544,0.0,2024-01-28,signup,3,False,MCHXWWNLBG,0.15946066912107737,0.31125644079779136,0.0937457866316119
6550,0.0,2024-01-20,signup,4,False,CRJUHNYWZX,0.49591413899932213,0.32705765564650857,0.0937457866316119
6556,0.0,2024-01-10,signup,6,True,NNYQZYJJII,0.3837629823732406,0.6840235993171708,0.04687289331580596
6560,0.0,2024-01-30,signup,5,False,WFGDMSXQSI,0.3837629823732406,0.024606877962236595,0.18749157326322383
6562,0.0,2024-01-19,signup,5,False,TJQXUVZUMH,0.7202164522514855,0.19137849104578653,0.0937457866316119
6567,1.0,2024-01-31,signup,8,False,DZLHVYHQGM,0.7202164522514855,0.613475474550659,1.0
6571,0.0,2024-01-15,signup,9,False,BQZHIBAFJM,0.15946066912107737,0.45285156410699123,0.7030933997370894
6572,0.0,2024-01-20,signup,4,True,UCGXNIIXVR,0.3837629823732406,0.5761841407234867,0.0
6575,1.0,2024-01-15,signup,9,True,LCIDXYHHHT,0.49591413899932213,0.23499011444667461,0.2812373598948357
6579,1.0,2024-01-26,signup,5,True,KXIHQYHQLZ,0.49591413899932213,0.4644753655691485,0.6093476131054775
6581,1.0,2024-01-02,signup,7,True,LWAWRRGLCS,0.7202164522514855,0.3986095069781661,0.7499662930528953
6588,0.0,2024-01-18,signup,8,True,PBDQUMITWZ,0.49591413899932213,0.6718227547074989,0.0
6591,0.0,2024-01-22,signup,6,True,IGETTWYIRY,0.3837629823732406,0.22772425195718116,0.3281102532106417
6601,1.0,2024-01-30,signup,9,True,ZPXBRFKZAU,0.271611825747159,0.5929013311343443,0.8437120796845072
6603,1.0,2024-01-15,signup,7,False,CCGKXELDPQ,0.3837629823732406,0.25359198947967876,1.0
6606,0.0,2024-01-14,signup,2,True,DFZUECACTO,0.271611825747159,0.5275959848241971,0.2812373598948357
6610,1.0,2024-01-21,signup,6,True,FYPWIEXLCD,0.271611825747159,0.5521581660206172,0.8905849730003133
6617,0.0,2024-01-17,signup,2,True,CMRSEYDUVF,0.9999999999999999,0.5900271609351839,0.0937457866316119
6619,1.0,2024-01-16,signup,5,True,KCYDWELOJY,0.3837629823732406,0.45320803147286126,0.5624747197896716
6621,0.0,2024-01-11,signup,8,True,BEALQNRXTS,0.3837629823732406,0.42662836771359114,0.0937457866316119
6624,1.0,2024-01-03,signup,9,True,FDBMYCWQUE,0.3837629823732406,0.23455839847535653,0.7030933997370894
6625,0.0,2024-01-19,signup,2,True,NEDMZJFCLZ,0.9999999999999999,0.5187757392297283,0.0
6626,1.0,2024-01-14,signup,5,True,AWVYJVIBSP,0.15946066912107737,0.8069068453610759,0.37498314652644765
6633,1.0,2024-01-11,signup,7,True,NZTFABLKKB,0.49591413899932213,0.6616073539971303,0.18749157326322383
6634,1.0,2024-01-19,signup,1,False,GLJNYXWPMV,0.271611825747159,0.7803625136012386,0.4218560398422536
6636,1.0,2024-01-16,signup,4,False,VZRGXAPEEP,0.3837629823732406,0.2395848539977532,0.4687289331580596
6644,0.0,2024-01-16,signup,6,False,OQWANYBROU,0.15946066912107737,0.8157604775839724,0.23436446657902976
6646,1.0,2024-01-22,signup,7,True,IVOEUNRTDE,0.3837629823732406,0.8009650321774928,0.23436446657902976
6647,1.0,2024-01-06,signup,2,True,YIHOQTHTKQ,0.49591413899932213,0.5196455501608672,0.8437120796845072
6648,1.0,2024-01-07,signup,4,False,OXZGFJMURX,0.271611825747159,0.5084567731763032,0.18749157326322383
6649,1.0,2024-01-14,signup,4,False,YPILOFTZHH,0.271611825747159,0.6643871907104573,0.6562205064212835
6651,1.0,2024-01-12,signup,2,True,USSMVNOYXN,0.49591413899932213,0.7922330253587098,0.4218560398422536
6652,0.0,2024-01-14,signup,7,False,TQWGKPRCQH,0.6080652956254038,0.6392533433835692,0.0
6656,0.0,2024-01-22,signup,5,False,ZATHTDYYDU,0.832367608877567,0.7603405838808728,0.23436446657902976
6657,0.0,2024-01-23,signup,2,False,FOMNAHUVZK,0.832367608877567,0.5662237879369001,0.04687289331580596
6668,0.0,2024-01-03,signup,1,True,CTXZCNDXGX,0.9999999999999999,0.7503256511094287,0.0
6671,1.0,2024-01-16,signup,5,False,FIQMPANKNJ,0.047309512494995765,0.6928061109040873,1.0
6674,0.0,2024-01-14,signup,7,True,LUNQHYLFUU,0.49591413899932213,0.6650752219527645,0.0937457866316119
6680,1.0,2024-01-02,signup,9,True,PJEDQGKWZF,0.49591413899932213,0.7334339809527042,0.9374578663161192
6685,0.0,2024-01-15,signup,7,True,WDGHCJOPHW,0.3837629823732406,0.6286820451254642,0.0
6691,0.0,2024-01-16,signup,2,False,TETASKGNVG,0.3837629823732406,0.6084749978412303,0.37498314652644765
6692,1.0,2024-01-26,signup,7,False,QZJAJHNUWQ,0.271611825747159,0.7302297615193498,0.6562205064212835
6694,1.0,2024-01-17,signup,1,True,PPVOWYWSIG,0.6080652956254038,0.16015089003383087,0.7030933997370894
6699,0.0,2024-01-25,signup,2,False,PRZNTZTTNI,0.271611825747159,0.20017705547584708,0.23436446657902976
6700,1.0,2024-01-20,signup,6,True,RSCAJEQHJX,0.271611825747159,0.5626669241199713,0.3281102532106417
6702,0.0,2024-01-27,signup,8,True,DSCGRUHWNR,0.15946066912107737,0.17645287035331592,0.14061867994741786
6707,1.0,2024-01-27,signup,5,False,TUVUXRLMJS,0.6080652956254038,0.9043161648462608,0.3281102532106417
6709,1.0,2024-01-31,signup,6,True,KAQBENMQBO,0.49591413899932213,0.6112021472665132,0.7499662930528953
6715,0.0,2024-01-29,signup,1,True,DLAGTTYUOP,0.3837629823732406,0.8778437364468128,0.23436446657902976
6718,0.0,2024-01-09,signup,4,False,HAPEKPSQAS,0.271611825747159,0.23201524501539694,0.3281102532106417
6721,0.0,2024-01-30,signup,3,True,HZJCMQWKYD,0.6080652956254038,0.9052396787444663,0.4687289331580596
6731,0.0,2024-01-25,signup,4,True,DSNRRRQTUO,0.832367608877567,0.41559736372432354,0.04687289331580596
6738,0.0,2024-01-13,signup,2,True,DOKUSCZWXZ,0.271611825747159,0.28148951329447147,0.04687289331580596
6739,1.0,2024-01-15,signup,7,True,SZHFWWYORF,0.49591413899932213,0.7691264776244133,0.18749157326322383
6740,0.0,2024-01-16,signup,3,True,IOZDGWIBNR,0.832367608877567,0.5915587664129331,0.04687289331580596
6744,0.0,2024-01-01,signup,9,False,PSDJIXBALN,0.49591413899932213,0.6296854880472949,0.0
6747,0.0,2024-01-18,signup,9,False,EFIUSACWPD,0.3837629823732406,0.40533769248187657,0.3281102532106417
6749,0.0,2024-01-16,signup,8,True,XFJNKMTNVK,0.9445187655036485,0.4607592309686437,0.23436446657902976
6750,0.0,2024-01-01,signup,3,False,ZMYOICKKJG,0.271611825747159,1.0000000000000004,0.04687289331580596
6751,1.0,2024-01-27,signup,4,False,LKJDVRQUWK,0.3837629823732406,0.3820000933584611,0.14061867994741786
6756,1.0,2024-01-25,signup,6,False,LZRULEDIAM,0.271611825747159,0.0,0.4218560398422536
6761,0.0,2024-01-22,signup,9,True,UGHKKMOKNV,0.3837629823732406,0.4218825372889894,0.6562205064212835
6762,0.0,2024-01-23,signup,5,False,LOVMYISAAY,0.271611825747159,0.6340445966300012,0.04687289331580596
6765,1.0,2024-01-27,signup,9,True,BMBYXDIGRM,0.047309512494995765,0.5640856823049445,0.9374578663161192
6769,0.0,2024-01-04,signup,6,False,ADFDXVYUVU,0.7202164522514855,0.4391814207879907,0.2812373598948357
6773,0.0,2024-01-13,signup,8,False,JPCQXFDVJJ,0.6080652956254038,0.5668061497472641,0.14061867994741786
6775,0.0,2024-01-13,signup,8,True,PPZTNMTDIP,0.271611825747159,0.03920052836211951,0.18749157326322383
6776,1.0,2024-01-04,signup,8,False,WDYRTNFZQW,0.7202164522514855,0.32379151512599114,0.7968391863687013
6793,0.0,2024-01-27,signup,2,False,FHXAOMNNSA,0.15946066912107737,0.3604710129004327,0.23436446657902976
6805,1.0,2024-01-27,signup,2,True,QXRTFOFZAT,0.49591413899932213,0.7581909409433405,0.7968391863687013
6806,1.0,2024-01-03,signup,3,True,OUUOCPMRVD,0.49591413899932213,0.7037388513499785,0.6093476131054775
6810,1.0,2024-01-01,signup,7,True,AIGRJOYFEM,0.7202164522514855,0.3312571817377328,0.4687289331580596
6811,0.0,2024-01-17,signup,2,False,BTJKEVSCSH,0.6080652956254038,0.0,0.5624747197896716
6813,1.0,2024-01-26,signup,2,False,RVBQTRKGXL,0.7202164522514855,0.11548543761598395,0.37498314652644765
6814,0.0,2024-01-13,signup,4,False,ZEFCXZTLLU,0.3837629823732406,0.26334055771322706,0.18749157326322383
6815,0.0,2024-01-14,signup,8,True,GBNFFMATUK,0.271611825747159,0.6448293287943003,0.0937457866316119
6816,0.0,2024-01-01,signup,9,False,UXBAWFBGUO,0.6080652956254038,0.5868552550710278,0.2812373598948357
6821,1.0,2024-01-24,signup,8,False,ORTICMOWEC,0.7202164522514855,0.11246139451501502,0.7030933997370894
6827,0.0,2024-01-05,signup,3,True,BCDUZLIKWP,0.9999999999999999,0.3104718238885025,0.0
6828,1.0,2024-01-09,signup,5,True,EMUZKNKLJV,0.49591413899932213,0.0,0.4687289331580596
6833,1.0,2024-01-19,signup,6,True,MKMEFFWXUB,0.271611825747159,0.5824617674900061,0.9374578663161192
6840,1.0,2024-01-08,signup,9,True,AEDBKAEPDM,0.6080652956254038,0.40567499214183256,0.9374578663161192
6846,0.0,2024-01-12,signup,6,True,NAGRTDWBYF,0.7202164522514855,0.6283540667119931,0.6562205064212835
6852,1.0,2024-01-06,signup,2,False,FUAJGVDDJF,0.6080652956254038,0.0953409818121349,0.6093476131054775
6855,0.0,2024-01-06,signup,4,True,SZPJDWZFKB,0.271611825747159,0.49182902565861353,0.2812373598948357
6860,0.0,2024-01-27,signup,6,True,IFLXJVNNDX,0.6080652956254038,0.39439434052363387,0.5156018264738655
6870,1.0,2024-01-09,signup,9,True,DFESMERZAY,0.9999999999999999,0.4420325568059549,0.4218560398422536
6881,0.0,2024-01-20,signup,8,True,GLCVYQSZVP,0.3837629823732406,0.4583406280822091,0.37498314652644765
6885,1.0,2024-01-13,signup,3,False,GXFLOWQZBT,0.271611825747159,0.5427773469158059,0.2812373598948357
6888,0.0,2024-01-27,signup,6,False,None,0.15946066912107737,1.0000000000000004,0.0
6892,1.0,2024-01-29,signup,9,False,GKNVETDHBJ,0.15946066912107737,0.7884039230850246,0.9843307596319252
6902,0.0,2024-01-29,signup,7,True,XWLQHERGPM,0.15946066912107737,0.4481858474975806,0.14061867994741786
6903,1.0,2024-01-21,signup,2,True,UCAMJOSRRK,0.271611825747159,0.4943798407422326,0.5624747197896716
6905,0.0,2024-01-02,signup,5,True,SBSBLVPGUR,0.271611825747159,0.1786314116962977,0.0937457866316119
6910,0.0,2024-01-24,signup,5,True,YUORVWJVOA,0.7202164522514855,0.5733299881263161,0.3281102532106417
6914,0.0,2024-01-10,signup,4,True,HLFVQGPPIO,0.271611825747159,0.392333469417419,0.18749157326322383
6916,0.0,2024-01-18,signup,3,False,ESRCENFMSB,0.7202164522514855,0.6019813425674738,0.14061867994741786
6917,1.0,2024-01-04,signup,6,True,AXPCPYENRC,0.6080652956254038,0.6466631319065463,0.6562205064212835
6920,1.0,2024-01-20,signup,5,True,XTAQSUSRGI,0.9445187655036485,0.2999839556853128,0.2812373598948357
6926,0.0,2024-01-18,signup,2,False,JCIEDKMCHM,0.49591413899932213,0.5379656908936625,0.37498314652644765
6928,1.0,2024-01-01,signup,7,False,STERGDNWXV,0.271611825747159,0.3133660982900861,0.18749157326322383
6931,0.0,2024-01-18,signup,8,False,TFHYNUQNMZ,0.832367608877567,0.5860223894017622,0.37498314652644765
6934,1.0,2024-01-20,signup,4,True,NEOQRZUJZS,0.7202164522514855,0.5941154461295546,0.3281102532106417
6939,0.0,2024-01-31,signup,2,True,NKNUJUAYFZ,0.3837629823732406,0.5059602827141543,0.0
6940,1.0,2024-01-06,signup,7,True,HBNCLHZWAK,0.3837629823732406,0.2511369253867617,0.3281102532106417
6950,1.0,2024-01-01,signup,3,True,JNFVVLCELY,0.49591413899932213,0.8679663733661518,0.5156018264738655
6951,0.0,2024-01-06,signup,5,True,DCJFAVZEWB,0.3837629823732406,0.005009299974760406,0.14061867994741786
6955,0.0,2024-01-19,signup,8,True,XPGTJYVEWP,0.271611825747159,0.7355685302455077,0.0937457866316119
6956,1.0,2024-01-04,signup,4,True,YQRFAFTASN,0.271611825747159,0.3577612170083082,0.18749157326322383
6965,0.0,2024-01-10,signup,6,False,QPEGZHZCVI,0.49591413899932213,0.32729115920719565,0.4218560398422536
6970,0.0,2024-01-13,signup,2,False,HFJZPDTZWW,0.6080652956254038,1.0000000000000004,0.18749157326322383
6972,0.0,2024-01-12,signup,7,True,ZVEGTAWNMX,0.7202164522514855,0.8879689609426316,0.37498314652644765
6976,1.0,2024-01-03,signup,9,False,PVXORSHXIU,0.3837629823732406,0.8788644449315126,0.7030933997370894
6983,1.0,2024-01-21,signup,5,False,JIFNPWEUUD,0.271611825747159,0.739360130276113,0.14061867994741786
6985,0.0,2024-01-25,signup,3,True,GWQWPDNRCH,0.49591413899932213,0.2698386804203121,0.18749157326322383
6987,0.0,2024-01-02,signup,4,False,WIXYEDDWFR,0.49591413899932213,1.0000000000000004,0.37498314652644765
6990,1.0,2024-01-16,signup,4,False,CKSBLSAACM,0.832367608877567,0.28655129077557895,0.5624747197896716
6993,0.0,2024-01-21,signup,4,False,ACFSSZZNVZ,0.3837629823732406,0.6173540589140969,0.3281102532106417
6995,1.0,2024-01-03,signup,7,True,KVTBLIRNVO,0.3837629823732406,0.5362152581114641,0.18749157326322383
6998,0.0,2024-01-18,signup,3,False,KXXBSWRRSA,0.49591413899932213,0.39201764413816065,0.04687289331580596
7015,1.0,2024-01-01,signup,2,True,IWUTSXBYKH,0.6080652956254038,0.2629299889194878,0.4218560398422536
7016,0.0,2024-01-28,signup,1,True,DIHYBREBOI,0.832367608877567,0.24867626182720048,0.6093476131054775
7020,1.0,2024-01-26,signup,6,False,DXDGZUZKUR,0.6080652956254038,0.465694485118342,0.23436446657902976
7030,1.0,2024-01-13,signup,4,True,BSLYHDQMIT,0.271611825747159,0.6796720252761008,0.5624747197896716
7033,1.0,2024-01-10,signup,9,False,XVJVIBCAZY,0.49591413899932213,0.8510878698896969,0.4687289331580596
7039,1.0,2024-01-05,signup,6,False,TYXRBZNXNE,0.49591413899932213,0.651919853549388,0.4687289331580596
7040,1.0,2024-01-12,signup,8,False,BQFYBZYOKG,0.49591413899932213,1.0000000000000004,0.6093476131054775
7047,0.0,2024-01-27,signup,4,True,WRNDDIOMVG,0.271611825747159,0.14247407864610695,0.04687289331580596
7048,0.0,2024-01-22,signup,7,True,MWJYTIJKNT,0.6080652956254038,0.614265762858849,0.0
7051,1.0,2024-01-20,signup,2,False,MWVFZVLZZI,0.3837629823732406,0.44995354030048595,0.8437120796845072
7052,1.0,2024-01-26,signup,8,False,IULXBBCTSL,0.6080652956254038,0.5610968805487304,0.2812373598948357
7053,0.0,2024-01-16,signup,4,True,EZEYLMMXVJ,0.271611825747159,0.7300358978047337,0.18749157326322383
7055,0.0,2024-01-13,signup,1,True,NSEVIOMPNX,0.3837629823732406,0.5565036057081856,0.5624747197896716
7057,0.0,2024-01-23,signup,3,True,ILIGJWOISW,0.15946066912107737,0.4764926858429974,0.0
7059,1.0,2024-01-05,signup,4,True,IGRACZTRUE,0.15946066912107737,0.47203668786966224,0.5624747197896716
7068,0.0,2024-01-06,signup,9,False,LXBNGUBETM,0.49591413899932213,0.5136456787390768,0.0937457866316119
7071,0.0,2024-01-23,signup,3,True,ZLTGMPFZUV,0.271611825747159,0.7425413261111027,0.04687289331580596
7072,1.0,2024-01-17,signup,3,True,KEAXYUFTQA,0.3837629823732406,0.4560638647493831,0.6093476131054775
7075,0.0,2024-01-29,signup,8,True,XWQWCHEPGD,0.3837629823732406,0.2317585682483223,0.9374578663161192
7078,1.0,2024-01-22,signup,7,False,TFFIBPOIUW,0.49591413899932213,0.45676207620705345,0.6562205064212835
7085,0.0,2024-01-14,signup,1,True,XXHJUVIGCR,0.15946066912107737,0.5546644275503883,1.0
7094,0.0,2024-01-28,signup,5,True,MBWGJGUXWE,0.0,0.2287345239618399,0.23436446657902976
7096,1.0,2024-01-10,signup,3,False,SAUNAWXLAO,0.49591413899932213,0.24309399743126114,0.4218560398422536
7100,0.0,2024-01-03,signup,3,True,LMVSUQADIL,0.49591413899932213,0.3226483110258114,0.18749157326322383
7103,1.0,2024-01-07,signup,6,False,SUUTOJQNYX,0.49591413899932213,0.4838454952464528,0.2812373598948357
7109,0.0,2024-01-04,signup,5,False,HALZQIJHBT,0.6080652956254038,0.8251279050884568,0.0
7111,1.0,2024-01-02,signup,5,True,ANYOCIVWDQ,0.3837629823732406,0.0,0.7968391863687013
7119,1.0,2024-01-15,signup,1,True,PASRZKCAZH,0.3837629823732406,0.0,0.7030933997370894
